0.19372	1.3866	0.000001
0.19403	1.387	0.000001
0.19433	1.3874	0.000001
0.19464	1.3878	0.000001
0.19494	1.3882	0.000001
0.19525	1.3887	0.000001
0.19556	1.3893	0.000001
0.19587	1.3903	0.000001
0.19618	1.3913	0.000001
0.19649	1.3922	0.000001
0.1968	1.3932	0.000001
0.19711	1.3944	0.000001
0.19743	1.3959	0.000001
0.19774	1.3974	0.000001
0.19806	1.3989	0.000001
0.19837	1.4004	0.000001
0.19869	1.402	0.000001
0.19901	1.4041	0.000001
0.19933	1.4061	0.000001
0.19965	1.4081	0.000001
0.19997	1.4102	0.000001
0.2003	1.4124	0.000001
0.20062	1.4148	0.000001
0.20095	1.4173	0.000001
0.20127	1.4198	0.000001
0.2016	1.4223	0.000001
0.20193	1.425	0.000001
0.20226	1.4279	0.000001
0.20259	1.4308	0.000001
0.20292	1.4337	0.000001
0.20325	1.4365	0.000001
0.20359	1.4396	0.000001
0.20392	1.4428	0.000001
0.20426	1.446	0.000001
0.20459	1.4491	0.000001
0.20493	1.4523	0.000001
0.20527	1.4556	0.000001
0.20561	1.459	0.000001
0.20595	1.4623	0.000001
0.2063	1.4656	0.000001
0.20664	1.469	0.000001
0.20698	1.4724	0.000001
0.20733	1.4758	0.000001
0.20768	1.4792	0.000001
0.20803	1.4826	0.000001
0.20838	1.4859	0.000001
0.20873	1.4892	0.000001
0.20908	1.4925	0.000001
0.20943	1.4958	0.000001
0.20979	1.4991	0.000001
0.21014	1.5022	0.000001
0.2105	1.5053	0.000001
0.21086	1.5084	0.000001
0.21122	1.5115	0.000001
0.21158	1.5144	0.000001
0.21194	1.5172	0.000001
0.2123	1.52	0.000001
0.21267	1.5228	0.000001
0.21303	1.5255	0.000001
0.2134	1.5279	0.000001
0.21377	1.5302	0.000001
0.21413	1.5326	0.000001
0.21451	1.535	0.000001
0.21488	1.537	0.000001
0.21525	1.5389	0.000001
0.21562	1.5408	0.000001
0.216	1.5428	0.000001
0.21638	1.5443	0.000001
0.21676	1.5457	0.000001
